-0.2000668175172094  -0.1000369566602041  -7.085340668855355e-06  0.1000163276552845  0.2000302448516146  0.3000302448516146  0.4000250812230737  0.5000143497337931  0.6000024472059707  0.6999925346479523
-0.2000074653520478  -0.1000094232270616  -7.999185640106266e-06  0.0999955066473804  0.1999994968306578  0.2999994968306578  0.4000016562515717  0.5000025750164918  0.6000024198312978  0.7000016271004645
-0.1999996793820605  -0.09999967722357712  2.305918309630783e-07  0.10000009389846  0.1999999615066117  0.2999999615066117  0.3999999115298976  0.49999990460662  0.599999929512409  0.6999999684071136
-0.2000000315928863  -0.1000000000454259  2.052772087868249e-08  0.1000000285571225  0.2000000268497429  0.300000026849743  0.4000000154884963  0.5000000035973685  0.5999999941315577  0.6999999884043674
-0.2000000115956326  -0.1000000098678929  -5.881750431147026e-09  0.09999999875124962  0.2000000026972236  0.3000000026972236  0.4000000035817534  0.500000003120015  0.600000001822555  0.7000000003079624
-0.1999999996281319  -0.09999999973004867  1.252959180852997e-10  0.09999999998469601  0.1999999998797079  0.2999999998797079  0.3999999998751962  0.4999999999084272  0.5999999999603233  0.7000000000116696
-0.1999999999883306  -0.09999999996763702  3.646667412482429e-11  0.1000000000279665  0.2000000000135918  0.3000000000135918  0.4000000000011897  0.4999999999927635  0.599999999989109  0.6999999999892956
-0.2000000000107042  -0.1000000000064161  -1.762412438210958e-12  0.1000000000020531  0.2000000000044471  0.3000000000044472  0.400000000003882  0.5000000000023886  0.6000000000005953  0.6999999999990365
-0.2000000000009635  -0.1000000000013529  -1.214506273328197e-12  0.09999999999926157  0.1999999999998367  0.2999999999998368  0.4000000000001838  0.5000000000003566  0.6000000000003668  0.7000000000002727
-0.199999999999955  -0.09999999999995182  3.625988398425762e-14  0.1000000000000167  0.1999999999999968  0.2999999999999968  0.3999999999999883  0.4999999999999861  0.599999999999989  0.6999999999999942
