3  0  4  0
2.99  -0.1992916666666667  3.995  -0.1001666666666667
2.960247513888889  -0.3943575000000001  3.9799418125  -0.2013245833333333
2.911371001119792  -0.5811276532355326  3.954678710520833  -0.3044085361229745
2.844392887500081  -0.7558144245748021  3.918975198508678  -0.4102512555737325
2.760694835313128  -0.9150400470116115  3.872519567534762  -0.5195373674786146
2.661970942589524  -1.055949619129418  3.814940790012537  -0.6327629125201982
2.550170567410428  -1.176305094501234  3.745829118405634  -0.7502019635618495
2.42743284787641  -1.274556938138554  3.664759612105983  -0.871881609681738
2.296015287616581  -1.349890872757245  3.571317704761918  -0.9975662698233485
2.158218989550955  -1.402248045743721  3.465125844926701  -1.126751957462947
2.016313239311705  -1.432317916484616  3.345870198888814  -1.258670753422702
1.872462159969006  -1.441504157829368  3.213326397554815  -1.392305370180772
1.728656080777751  -1.431864848630155  3.067383339550867  -1.526413321385363
1.58665008746305  -1.40602917069283  2.908064129197258  -1.659559858255456
1.447911956505652  -1.36709367893226  2.735543328277635  -1.790158512990157
1.313581330660448  -1.318501956867634  2.550159830925435  -1.916517809942609
1.184441580151576  -1.263912073723114  2.352424826738695  -2.036892478334999
1.060905328708302  -1.207056702302323  2.143024492739695  -2.149537333978497
0.9430141228209914  -1.151601022350738  1.922817243626968  -2.252761897883222
0.8304522045829648  -1.10100361264771  1.692825565047205  -2.344983790431376
0.7225738321443937  -1.058385423741908  1.454222649231376  -2.424778982007957
0.6184430959775968  -1.026411626147688  1.208314239204857  -2.49092709309919
0.5168847219271265  -1.007190656817965  0.9565162600899599  -2.542450114791508
0.4165439500704717  -1.002194157042502  0.7003289674963238  -2.578643157846668
0.3159532464049065  -1.012200730578844  0.4413084681246618  -2.599096126441844
0.2136033544087832  -1.037265579705853  0.1810365619378558  -2.603705540750883
0.1080160347128229  -1.076717130787624  -0.07891008484803702  -2.59267608884395
-0.002184220756237837  -1.129180774370931  -0.336990403308285  -2.566511859909613
-0.1182021764828897  -1.19262885380665  -0.591728003205563  -2.525997584014394
-0.2410100841127943  -1.264455077038242  -0.8417379043516877  -2.472170564908235
-0.3712944694275829  -1.341570633532281  -1.085750035826672  -2.406284328595081
-0.5094134761652881  -1.420518504895156  -1.322628738571674  -2.32976530926666
-0.6553663816042483  -1.497601792461398  -1.551387652052246  -2.244164144858566
-0.8087764540611346  -1.569021372309505  -1.77119953312713  -2.151103347804568
-0.9688878348529854  -1.63101784645527  -1.981400738849674  -2.052223245503803
-1.134576614630697  -1.680012600841517  -2.18149029798023  -1.949128144890962
-1.304375755011221  -1.712742811940925  -2.371123691461903  -1.843334664145915
-1.476513000051509  -1.726385463163244  -2.55010165288554  -1.736224092428401
-1.648960446791852  -1.71866583179412  -2.718354479092666  -1.629000488589544
-1.819494017188055  -1.687946472304255  -2.875922502013984  -1.522656017580542
-1.985760710822258  -1.63329343193133  -3.022933509757029  -1.417944756506865
-2.145351232068113  -1.554517263544771  -3.159578012858946  -1.315365890708601
-2.295875387307102  -1.452187318707635  -3.286083326587991  -1.215156875261547
-2.435037544571835  -1.327618777067566  -3.402687479491649  -1.117296771483836
-2.560709443392048  -1.182832861242808  -3.509613960633031  -1.021519594751493
-2.670997736805502  -1.020491663003413  -3.607048283066391  -0.9273371427962132
-2.764303837032406  -0.8438099311676626  -3.695117270368075  -0.8340704260763621
-2.839373914284761  -0.6564470105255943  -3.773871869059882  -0.7408885064591487
-2.895337254453111  -0.4623828436818025  -3.843274156349265  -0.6468532788324315
-2.931731602990369  -0.265782527640035  -3.903189054650503  -0.5509685122857543
-2.948514593823306  -0.07085433309959419  -3.953381087623336  -0.4522313111112336
-2.946060866375144  0.1182936683592115  -3.993516323435791  -0.3496840667771175
-2.925144992393982  0.2977931743858896  -4.02316945653901  -0.2424649534660291
-2.886910848346154  0.4641463641723976  -4.041835786543579  -0.1298550724182511
-2.832828559914186  0.6143430218325523  -4.048947668854986  -0.01132047225215697
-2.764640594750023  0.7459598360746422  -4.043894843286483  0.1134525408040641
-2.684298971693701  0.8572382920336709  -4.026047900080849  0.2445301440607234
-2.593895874894635  0.9471383523001351  -3.994784023008179  0.3817128383328951
-2.495590198007493  1.015366007377328  -3.949514060848661  0.5245271019534701
-2.391532688264359  1.062373728795387  -3.88970992485487  0.6722272156188221
-2.283792407496511  1.08933384614235  -3.814931292691173  0.8238072432537071
-2.174287175391331  1.098085856301391  -3.724850619506014  0.9780227828834641
-2.064720511334143  1.091059623211128  -3.619275513484858  1.133421744245009
-1.956527350555544  1.071177304848423  -3.498167624403109  1.288383079585454
-1.850830486780108  1.041737618843581  -3.361657316037782  1.44116210283571
-1.74840929897214  1.006286700934723  -3.210053542355254  1.58994079072952
-1.649681868509532  0.9684802979244806  -3.043848517747019  1.732881276277926
-1.554701101663109  0.9319423511598018  -2.863716957036098  1.868180626984946
-1.463164958555624  0.9001251563722009  -2.670509854773376  1.994124951605587
-1.374440372569971  0.8761762262810032  -2.465242968430934  2.109140901873461
-1.287599942343852  0.862816735869407  -2.249080359376882  2.211842728636111
-1.201470010338384  0.8622360057083736  -2.023313522093567  2.301073211839096
-1.114688324580191  0.8760058916354007  -1.789336789551903  2.375937004959893
-1.025769128775898  0.9050182209296807  -1.548619835249942  2.435825208744951
-0.9331732534009759  0.9494475724416847  -1.302678195341046  2.480430306447973
-0.8353805965118671  1.008740771687643  -1.05304280377555  2.509750941634684
-0.7309622946229946  1.081633495513459  -0.8012295669374208  2.524086387290595
-0.6186498942478031  1.166193390192627  -0.5487100006620853  2.524020928041387
-0.4973989432450343  1.259888137892154  -0.2968839119155166  2.510398742172767
-0.3664446239722165  1.359675994663332  -0.04705503128893423  2.484290213520948
-0.2253473400217996  1.462115501746345  0.1995896063966012  2.446950912684972
-0.07402653442554119  1.563490370973754  0.44199587369785  2.399774751118052
0.08721855369999604  1.65994498997939  0.6792538560390142  2.344243020870053
0.2577020106855406  1.747625604002474  0.9106039319425093  2.281871179463249
0.4363585582886773  1.822822022495563  1.135437499353306  2.214155318255265
0.6217648445731548  1.88210467809411  1.353292414257549  2.142520260818348
0.8121739977424137  1.922452033524543  1.563843399893841  2.068271175063107
1.005562240620434  1.941363682574921  1.766887867199139  1.992550451366728
1.19968592281364  1.936955011528855  1.962327753074786  1.916301403643617
1.39214694670069  1.908029958481586  2.150148126555822  1.840240098261879
1.580464256171787  1.854129205233072  2.330393428792771  1.764836316171002
1.762148834677388  1.775552030900321  2.503142296694944  1.690304317504963
1.934779529753829  1.673351015382703  2.668481969087585  1.616603717533051
2.09607698948523  1.549299769371429  2.826483286527196  1.54345041130492
2.243973063489153  1.405834849665012  2.977177271065489  1.470337115237724
2.376673184525585  1.245973958323923  3.120534211173784  1.396562740692472
2.492709500758071  1.073213387403766  3.256446081979396  1.321269490172914
2.590982863778661  0.8914084261772441  3.384713005406786  1.243486282990671
2.670792181523132  0.7046410673646386  3.50503430335491  1.16217688442875
2.73185010341538  0.5170798103610719  3.617004525219115  1.076290939094941
2.774284500781313  0.3328366459673313  3.720114645164802  0.9848160016093462
2.798625720689004  0.1558264082725572  3.813758431377879  0.8868286199379669
2.805780107123827  -0.01036640856301937  3.897243796116287  0.7815425599446746
2.796990780994284  -0.1626085445887281  3.969808748837707  0.6683523628713609
2.773787131750958  -0.2983222048874883  4.030641401801049  0.5468705967056059
2.737924881578187  -0.4155688613274865  4.078903324654427  0.4169573915806228
2.6913189233157  -0.5131096056894443  4.113755417221624  0.278741130111206
2.635971393096836  -0.5904398906123733  4.134385372640581  0.1326294856589599
2.573897608695041  -0.6477974294927364  4.140035739746047  -0.02068964680970894
2.507052578572547  -0.6861430057603429  4.13003156644604  -0.1802574141866377
2.437260761948069  -0.7071149301160223  4.103806615822746  -0.3448631781829495
2.366151637767116  -0.7129588453087926  4.060927193443089  -0.5130729514724626
2.295103424757499  -0.7064354768068234  4.001112706201823  -0.6832661126374248
2.225196993673604  -0.6907097315034407  3.924252186970164  -0.8536791132288667
2.157181637378538  -0.6692252260917442  3.830416161244416  -1.02245463472665
2.091453928297492  -0.6455688571711635  3.719863396720527  -1.187694453754412
2.028050411923458  -0.6233303871884101  3.593042258269068  -1.347514137842501
1.966654377022343  -0.6059622007799408  3.450586582544866  -1.5000976262967
1.906616426512335  -0.5966443784138267  3.293306181458502  -1.64374975378905
1.846988066538714  -0.5981600387292697  3.122172274867429  -1.776944848024631
1.786567053511487  -0.6127855247964905  2.938298333158205  -1.898369674562737
