-0.1996131437377233  -0.09961314373772333  0.0003868562622766802  0.1003868562622767  0.2003868562622768  0.3003868562622767  0.4003868562622767  0.5003868562622766  0.6003868562622767  0.7003868562622768
-0.1999584616251317  -0.09995846162513175  4.153837486824408e-05  0.1000415383748682  0.2000415383748682  0.3000415383748683  0.4000415383748682  0.5000415383748683  0.6000415383748682  0.7000415383748683
-0.2000035681192317  -0.1000035681192318  -3.568119231711631e-06  0.09999643188076823  0.1999964318807682  0.2999964318807682  0.3999964318807683  0.4999964318807682  0.5999964318807683  0.6999964318807682
-0.2000003831238852  -0.1000003831238852  -3.831238852392005e-07  0.09999961687611476  0.1999996168761147  0.2999996168761148  0.3999996168761147  0.4999996168761147  0.5999996168761148  0.6999996168761148
-0.2000000411376139  -0.1000000411376139  -4.113761392643411e-08  0.09999995886238608  0.199999958862386  0.2999999588623861  0.399999958862386  0.4999999588623861  0.5999999588623862  0.6999999588623862
-0.2000000044171177  -0.1000000044171176  -4.417117671629001e-09  0.09999999558288238  0.1999999955828823  0.2999999955828824  0.3999999955828824  0.4999999955828823  0.5999999955828825  0.6999999955828824
-0.1999999996205725  -0.0999999996205725  3.794275338364628e-10  0.1000000003794275  0.2000000003794275  0.3000000003794275  0.4000000003794277  0.5000000003794275  0.6000000003794275  0.7000000003794277
-0.1999999999592593  -0.0999999999592593  4.074069970272376e-11  0.1000000000407407  0.2000000000407408  0.3000000000407407  0.4000000000407407  0.5000000000407407  0.6000000000407408  0.7000000000407407
-0.1999999999956255  -0.0999999999956255  4.37447855716755e-12  0.1000000000043745  0.2000000000043745  0.3000000000043744  0.4000000000043745  0.5000000000043745  0.6000000000043745  0.7000000000043742
-0.2000000000003758  -0.1000000000003758  -3.75788289375123e-13  0.09999999999962421  0.1999999999996243  0.2999999999996243  0.3999999999996242  0.4999999999996243  0.5999999999996242  0.6999999999996243
