0  0  0
0.1  0.002538292320993161  0.05059682090017888
0.2  0.01006887773899265  0.09968077890435909
0.3  0.02239146659618203  0.146278032317713
0.4  0.03921049171951768  0.1894592163846881
0.5  0.06014024765457578  0.2283531447073805
0.6000000000000001  0.08471135826527973  0.2621596463668257
0.7000000000000001  0.1123784778357558  0.2901613722139181
0.8  0.1425291148349138  0.3117344176711615
0.9  0.1744934530094517  0.32635762509562
1  0.2075550316305381  0.3336204460986169
1.1  0.2409621356863153  0.333229262981683
1.2  0.2739397377169309  0.3250120883977693
1.3  0.3057018259373785  0.3089215832354379
1.4  0.3354639483671704  0.2850363542950538
1.5  0.3624557999399017  0.253560515316145
1.6  0.3859336790286002  0.2148215170562799
1.7  0.4051926414960639  0.1692662741453188
1.8  0.4195781842380365  0.117455638078268
1.9  0.4284972961795393  0.0600572867041173
2  0.4314287227337286  -0.002162879335723129
2.1  0.42793229973631  -0.06835072380879154
2.2  0.4176572247014061  -0.1375751187316666
2.3  0.4003491467595114  -0.2088403018341707
2.4  0.3758559716673576  -0.2810991903878178
2.5  0.3441322946376298  -0.3532674818316205
2.6  0.3052423912221736  -0.4242383614062496
2.7  0.2593617148808127  -0.4928976289920483
2.8  0.2067768689535152  -0.5581390516329233
2.9  0.1478840402925488  -0.618879744884696
3  0.08318590156424283  -0.6740753851929697
3.1  0.0132870089552059  -0.7227350569933039
3.2  -0.06111225852614743  -0.7639355421181734
3.3  -0.1392231530134876  -0.7968348653451479
3.4  -0.2201773216641397  -0.8206849184554238
3.5  -0.3030367798657599  -0.8348429958908257
3.6  -0.3868049771066696  -0.8387820878744576
3.7  -0.4704388241539555  -0.8320997915448692
3.8  -0.5528615370457357  -0.8145257170729621
3.9  -0.6329761419869669  -0.7859272836914832
4  -0.7096794756855244  -0.7463138198572193
4.100000000000001  -0.7818765080987292  -0.6958389021585435
4.2  -0.8484948090783382  -0.6348008888353073
4.3  -0.908498977077955  -0.5636416256434176
4.4  -0.9609048469691173  -0.4829433240145838
4.5  -1.004793295123125  -0.3934236337700406
4.600000000000001  -1.039323463250829  -0.2959289547815202
4.7  -1.063745228021539  -0.1914260536710091
4.800000000000001  -1.077410751148443  -0.08099207264522584
4.9  -1.079784954349379  0.03419696237870357
5  -1.07045477526218  0.15287900832263
5.100000000000001  -1.049137073883162  0.2737201026701958
5.2  -1.015685074254258  0.3953295330130889
5.300000000000001  -0.970093242776951  0.5162759050336727
5.4  -0.9125005224897696  0.6351039234823083
5.5  -0.8431918617047525  0.7503516907840694
5.600000000000001  -0.7625979953374487  0.8605683202411571
5.7  -0.6712934578540818  0.9643316554825818
5.800000000000001  -0.5699928277592272  1.060265884923035
5.9  -0.4595452247128715  1.147058839571972
6  -0.3409271014491319  1.223478764597019
6.100000000000001  -0.2152333934222521  1.288390359579523
6.2  -0.08366710928355267  1.340769889362651
6.300000000000001  0.05247253534382296  1.379719176713799
6.4  0.1918033200085026  1.40447829960617
6.5  0.3328744196582778  1.414436829645426
6.600000000000001  0.4741818495389967  1.409143463878064
6.7  0.6141847874383868  1.388313919746572
6.800000000000001  0.7513225938697289  1.351836982109505
6.9  0.8840323406995497  1.299778611809749
7  1.010766650750369  1.232384047022097
7.100000000000001  1.130011645160223  1.150077851298158
7.2  1.240304791836419  1.053461885597121
7.300000000000001  1.340252447256935  0.9433112053809719
7.4  1.428546885177651  0.8205679077924803
7.5  1.503982609498366  0.6863329777508763
7.600000000000001  1.565471754599587  0.5418562052213844
7.7  1.612058384832127  0.3885242686715226
7.800000000000001  1.64293151544313  0.2278471015568024
7.9  1.657436689949721  0.06144267932795186
8  1.655085963694914  -0.1089796163199121
8.1  1.635566159886117  -0.2816368816545166
8.200000000000001  1.598745282649281  -0.4546916335426171
8.300000000000001  1.544676991336343  -0.6262716068056029
8.4  1.473603061287206  -0.7944901911127942
8.5  1.385953778241767  -0.9574672831104256
8.6  1.282346236381294  -1.113350322832214
8.700000000000001  1.163580533300185  -1.26033527934259
8.800000000000001  1.030633878809826  -1.396687349086954
8.9  0.8846526580923058  -1.520761131596536
9  0.7269425130877213  -1.631020051020801
9.1  0.558956528850644  -1.72605479841067
9.200000000000001  0.3822816336891625  -1.80460057869418
9.300000000000001  0.1986233429509258  -1.865552957787103
9.4  0.009788996102066572  -1.907982119150544
9.5  -0.1823303449733115  -1.931145355205239
9.600000000000001  -0.375779151957934  -1.934497637171794
9.700000000000001  -0.5685576412190783  -1.917700126937939
9.800000000000001  -0.7586427283396844  -1.880626516246277
9.9  -0.9440095040178879  -1.823367101618181
10  -1.122653001338003  -1.746230527733486
10.1  -1.292610018942605  -1.649743157209272
10.2  -1.45198076171894  -1.534646050590603
10.3  -1.598950060304047  -1.401889566599567
10.4  -1.731807933033619  -1.252625618998695
10.5  -1.848969258903081  -1.088197652521076
10.6  -1.948992337639639  -0.9101284259133123
10.7  -2.030596123036717  -0.7201057149440715
10.8  -2.092675928184581  -0.5199660719728022
10.9  -2.134317416023047  -0.3116768010829676
11  -2.154808705598009  -0.09731632860788056
11.1  -2.153650443352479  0.1209468321229134
11.2  -2.130563709531299  0.3408763060318637
11.3  -2.085495652112421  0.5601910410352744
11.4  -2.018622764363544  0.776589209476739
11.5  -1.930351746911894  0.9877725737128484
11.6  -1.821317920844195  1.19147105625999
11.7  -1.692381184550162  1.385467250637389
11.8  -1.544619533504759  1.567620607609148
11.9  -1.379320188666118  1.735891032969241
12  -1.197968405359661  1.888361637329673
12.1  -1.002234060138359  2.023260385533149
12.2  -0.7939561378725308  2.138980403256816
12.3  -0.5751252649559675  2.234098711011212
12.4  -0.34786445675517  2.307393170947423
12.5  -0.1144082680251163  2.357857449515789
12.6  0.1229194462652346  2.384713818894758
12.7  0.361728935626161  2.387423642026748
12.8  0.5995888858439408  2.365695409834236
12.9  0.8340514275767204  2.319490224498027
13  1.062677562154358  2.249024649296827
13.1  1.283062738411965  2.154770873153562
13.2  1.492862310615696  2.037454166417438
13.3  1.68981660663087  1.898047633230415
13.4  1.871775337464993  1.737764294775006
