-4  -0  0.0001337615451598437  0.0001338302257648854  0.0005131920285509468
-3.99  1.365405796282494e-06  0.0001393196140966548  0.0001392849764657599  0.00024868174424701
-3.98  2.786392281933161e-06  0.000144983413672573  0.0001449475604238911  0.0002473532398687655
-3.97  4.265074069733892e-06  0.0001508623788010212  0.0001508252715505178  0.0002460280702429359
-3.96  5.803639857953656e-06  0.0001569640347467073  0.0001569256340655323  0.0002447062355597841
-3.95  7.404354764667971e-06  0.0001632961433739046  0.000163256408766242  0.0002433877356660514
-3.94  9.069562725431823e-06  0.0001698667095487795  0.0001698255994293436  0.0002420725707670552
-3.93  1.080168895564349e-05  0.000176683987676167  0.0001766414593475709  0.0002407607407294505
-3.92  1.260324247895524e-05  0.0001837564883726767  0.0001837124980024571  0.000239452245753041
-3.91  1.447681872309694e-05  0.0001910929852770686  0.0001910474878745976  0.0002381470857172679
-3.9  1.64251021844967e-05  0.0001987025219997132  0.0001986554713927727  0.0002368452608459392
-3.89  1.845086916309112e-05  0.000206594419211949  0.0002065457680232255  0.0002355467710093598
-3.88  2.055699056873578e-05  0.0002147782818771265  0.000214727981500367  0.000234251616431173
-3.87  2.274643480063356e-05  0.0002232640066239889  0.0002232120072001021  0.0002329597970068153
-3.86  2.502227070121566e-05  0.0002320617892641045  0.0002320080396569424  0.0002316713129491831
-3.85  2.738767058591555e-05  0.0002411821324538853  0.0002411265802259932  0.0002303861641466878
-3.84  2.984591335029348e-05  0.0002506358535028102  0.0002505784448908607  0.0002291043508328586
-3.83  3.240038765597165e-05  0.0002604340923282018  0.0002603747722184425  0.0002278258728905513
-3.82  3.505459519685763e-05  0.0002705883195581328  0.000270527031461521  0.0002265507305525432
-3.81  3.781215404713419e-05  0.0002811103447825932  0.0002810470308099863  0.0002252789236888731
-3.8  4.067680209250963e-05  0.0002920123249544252  0.0002919469257914603  0.0002240104525423123
-3.79  4.365240054622257e-05  0.0003033067729399306  0.0003032392278220042  0.0002227453169944181
-3.78  4.674293755130838e-05  0.0003150065662205611  0.0003149368129075219  0.0002214835172655948
-3.77  4.995253187063365e-05  0.0003271249557454049  0.000327052930496375  0.0002202250532370973
-3.76  5.328543666621663e-05  0.0003396755749357261  0.0003396012124836548  0.0002189699251291451
-3.75  5.674604336934803e-05  0.0003526724488410569  0.0003525956823674455  0.0002177181328369703
-3.74  6.033888564303762e-05  0.0003661300034479169  0.000366050764557335  0.0002164696764879714
-3.73  6.406864343830654e-05  0.0003800630751406351  0.0003799812938353215  0.0002152245561568335
-3.72  6.794014714585049e-05  0.0003944869203146705  0.0003944025249691569  0.0002139827718399204
-3.71  7.195838184459978e-05  0.0004094172251423483  0.0004093301424780789  0.0002127443235483116
-3.7  7.612849164869729e-05  0.0004248701154907749  0.0004247802705507514  0.0002115092113551817
-3.69  8.045578415441547e-05  0.0004408621669916298  0.0004407694831151325  0.0002102774353665733
-3.68  8.494573498852969e-05  0.0004574104152623412  0.0004573148140598567  0.0002090489954518775
-3.67  8.960399245966251e-05  0.000474532366278615  0.0004744337676066206  0.0002078238918190489
-3.66  9.443638231410179e-05  0.0004922460068967155  0.0004921443288328931  0.0002066021243473847
-3.65  9.944891259759705e-05  0.0005105698155258648  0.0005104649743441856  0.000205383693198385
-3.64  0.0001046477786246189  0.0005295227729486719  0.0005294146830949348  0.0002041685982437561
-3.63  0.0001100393680565707  0.0005491243732896991  0.0005490129473569587  0.0002029568396825511
-3.62  0.0001156302660904126  0.0005693946351296655  0.0005692797838342526  0.0002017484173412195
-3.61  0.0001214272607591643  0.0005903541127653962  0.0005902357449227856  0.0002005433314209692
-3.6  0.0001274373483457203  0.0006120239076124048  0.0006119019301137719  0.0001993415817632751
-3.59  0.0001336677389114127  0.000634425679750079  0.0006342999975387576  0.0001981431685465743
-3.58  0.0001401258619407216  0.0006575816596059918  0.0006574521756546766  0.0001969480916026385
-3.57  0.0001468193721035328  0.0006815146597790131  0.0006813812750668921  0.0001957563511089029
-3.56  0.0001537561551363016  0.000706248086997308  0.0007061107004880362  0.0001945679468911689
-3.55  0.0001609443338434793  0.0007318059542107024  0.0007316644628303109  0.0001933828791467779
-3.54  0.0001683922742205153  0.0007582128928129116  0.0007580671914287103  0.0001922011476669597
-3.53  0.0001761085916997379  0.0007854941649930693  0.00078534414639247  0.0001910227526218362
-3.52  0.0001841021575203764  0.0008136756762114325  0.0008135212310818085  0.0001898476938562211
-3.51  0.0001923821052239669  0.0008427839877982804  0.0008426250047069028  0.0001886759715051573
-3.5  0.0002009578372763416  0.0008728463296707406  0.0008726826950457602  0.0001875075854138261
-3.49  0.0002098390318173814  0.0009038906131658881  0.0009037222112775245  0.0001863425356400297
-3.48  0.0002190356495396598  0.0009359454439848969  0.0009357721569274798  0.0001851808222058041
-3.47  0.0002285579406970797  0.0009690401352450705  0.0009688618429198468  0.000184022445023093
-3.46  0.0002384164522445608  0.00100320472063569  0.001003021300734238  0.0001828674040306891
-3.45  0.0002486220351097931  0.001038469967673097  0.00103828129566141  0.0001817156992765641
-3.44  0.0002591858515980232  0.001074867391050198  0.001074673340153736  0.0001805673307526805
-3.43  0.0002701193829307976  0.001112429266075968  0.001112229707265567  0.0001794222983775431
-3.42  0.0002814344369195421  0.001151188642199911  0.001150983444178485  0.0001782806020922744
-3.41  0.0002931431557747953  0.001191179356615994  0.001190968385806117  0.0001771422418861318
-3.4  0.0003052580240518625  0.001232436047940597  0.00123221916847302  0.0001760072178119341
-3.39  0.0003177918767336067  0.001274994169958273  0.001274771243661833  0.0001748755296676106
