0  0  1.343750000000151e-05  0.6983211805555555  0  0  0.7  inf  0.002398313492063542
0.024  0.000201439  0.01677314583333333  0.6983211805555555  0.0002014388167310699  0.01677985611832788  0.6983220143881672  0.0003999012236596576  1.194051733376552e-06
0.048  0.000805111  0.03351168750000001  0.6965572916666669  0.0008051113068034965  0.03351948886931932  0.696648051113068  0.0002327412971520746  0.0001302801985250994
0.07199999999999999  0.00181  0.05031018749999999  0.7033177083333338  0.001810053266936507  0.05021899467330648  0.6949781005326693  0.001815903071870572  0.01199981379884147
0.096  0.00322  0.06687500000000002  0.6770833333333333  0.003215302805116949  0.0668784697194873  0.6933121530280512  5.18809641104906e-05  0.02340766655227128
0.12  0.00502  0.08333333333333336  0.6944444444444436  0.005019900335142324  0.08349800996648682  0.6916501990033513  0.001972222250800446  0.004039969113171271
0.144  0.00722  0.09999999999999992  0.6944444444444451  0.007222888571007502  0.100077711142899  0.68999222888571  0.0007765079957524166  0.006452558988852841
0.168  0.009820000000000001  0.1166666666666667  0.6944444444444406  0.009823312521490379  0.1166176687478515  0.6883382331252148  0.0004201586203984924  0.008870946034048158
0.192  0.01282  0.133125  0.6770833333333302  0.01282021948455281  0.133117978051545  0.6866882021948455  5.274981304372109e-05  0.013987234425778
0.216  0.01621  0.1495833333333334  0.6944444444444526  0.01621265904194047  0.1495787340958055  0.6850421265904194  3.074793723660082e-05  0.01372516738617272
0.24  0.02  0.1660416666666666  0.6770833333333226  0.01999968305365485  0.1660000316946348  0.6833999968305364  0.0002508130366403019  0.00924299608795605
0.264  0.02418  0.1822916666666669  0.6770833333333378  0.02418034565248206  0.182381965434752  0.6817618034565248  0.0004951079887195137  0.006862323614299326
0.288  0.02875  0.1987499999999998  0.6944444444444391  0.02875370323859272  0.1987246296761409  0.6801275370323859  0.0001276657246776829  0.02105032752316192
0.312  0.03372  0.2149999999999998  0.6597222222222303  0.03371881447407077  0.215028118552592  0.6784971881447407  0.000130766863335982  0.02767139827631121
0.336  0.03907  0.2312500000000003  0.6944444444444422  0.03907474027752755  0.2312925259722487  0.6768707474027751  0.0001838622846528255  0.02596315043765631
0.36  0.04482  0.2477083333333331  0.6770833333333347  0.04482054381861644  0.2475179456181387  0.6752482054381861  0.0007691875218135213  0.002717708659377705
0.384  0.05096  0.2637500000000005  0.6597222222222333  0.05095529051273218  0.2637044709487268  0.6736295529051273  0.0001726517988483138  0.02064536899088903
0.408  0.05748  0.2797916666666665  0.6770833333333347  0.0574780480155539  0.2798521951984441  0.6720147804801556  0.0002162875003880159  0.007542323473239083
0.432  0.06439  0.2958333333333329  0.6597222222222062  0.06438788621775871  0.2959612113782244  0.6704038788621774  0.0004320770424475761  0.01593316652358925
0.456  0.07167999999999999  0.3120833333333337  0.6944444444444663  0.07168387723950786  0.3120316122760478  0.6687968387723952  0.000165755824894084  0.03834887395572683
0.48  0.07937  0.3281249999999997  0.6423611111110779  0.07936509542533088  0.3280634904574669  0.6671936509542533  0.0001874928003938974  0.03721938871519346
0.504  0.08742999999999999  0.3439583333333333  0.6770833333333829  0.08743061733856905  0.344056938266144  0.6655943061733856  0.000286594809881438  0.01726130625433036
0.528  0.09588000000000001  0.3599999999999998  0.659722222222158  0.0958795217561601  0.3600120478243838  0.6639987952175616  3.346505889685539e-05  0.006440633667117245
0.552  0.10471  0.3758333333333345  0.6597222222222123  0.1047108896633944  0.375928911033661  0.6624071088966339  0.0002542440805197189  0.004053227446326422
0.576  0.11392  0.3918749999999998  0.6770833333333347  0.1139238042485005  0.3918076195751503  0.6608192380424849  0.0001719732375867459  0.02461201846820958
0.6  0.12352  0.4077083333333331  0.6423611111110779  0.1235173508974157  0.4076482649102591  0.6592351735089741  0.0001473535600285521  0.02559642306110436
0.624  0.13349  0.4233333333333328  0.6597222222222062  0.1334906171885279  0.4234509382811469  0.6576549061718853  0.0002777298080657823  0.003143466323933482
0.648  0.14384  0.4391666666666666  0.6597222222222062  0.1438426928874463  0.4392157307112559  0.6560784269288744  0.0001117083045040556  0.005553902008923748
0.672  0.15457  0.4550000000000017  0.6597222222222123  0.1545726699416434  0.4549427330058355  0.6545057266994164  0.0001258773687575399  0.007970129687179339
0.696  0.16568  0.4706249999999996  0.6423611111111742  0.1656796424753821  0.4706320357524607  0.6529367964247539  1.49495825329624e-05  0.01619710417836504
0.72  0.17716  0.4862499999999996  0.6597222222222062  0.177162706784415  0.4862837293215598  0.651371627067844  6.936140266777653e-05  0.0128200167267839
0.744  0.18902  0.5018749999999995  0.6423611111111742  0.1890209613306837  0.5018979038669311  0.6498102096133068  4.563451402194571e-05  0.01146349871382516
0.768  0.20125  0.5174999999999995  0.6597222222222062  0.2012535067373875  0.5174746493262612  0.6482525350673738  4.898920898120977e-05  0.01769323918438725
0.792  0.21386  0.5331250000000021  0.6423611111111801  0.2138594457834984  0.53301405542165  0.646698594457835  0.0002081456900123769  0.006707117324557063
0.8159999999999999  0.22684  0.548541666666666  0.6423611111109815  0.2268378833988294  0.5485162116601172  0.6451483788339882  4.640702682566755e-05  0.004320351433021235
0.84  0.24019  0.563958333333333  0.6423611111111742  0.2401879266587201  0.5639812073341277  0.6436018792665872  4.05580904066403e-05  0.001927850423350028
0.864  0.25391  0.5793750000000001  0.6423611111110779  0.2539086847790344  0.5794091315220973  0.6420590868477902  5.890746320743811e-05  0.0004703994842132421
0.888  0.268  0.5947916666666654  0.6423611111110779  0.2679992691108737  0.594800073088912  0.6405199926911087  1.413318966654916e-05  0.002874412104193329
